ra,dec,source,epoch number,alpha,uv_brevity_flux,uv_brevity_error,uv_brevity_luminosity,xr_brevity_flux,xr_brevity_error,xr_brevity_luminosity,SRCID,DETID
156.09196509458,43.838811920978,1878,1,-1.469543,1.380833e-16,5.352825e-18,30.172522,1.022109e-14,1.60251e-15,26.343594,205036302010010,105036302010010
156.1095782971,43.791978893299,1879,1,-1.703524,1.177306e-15,9.881873e-18,31.499755,1.703782e-14,2.03762e-15,27.061183,205036302010004,105036302010004
156.11186154088,47.258712621614,1880,1,-1.542276,1.659979e-16,6.703596e-18,30.422496,7.254419e-15,1.48967e-15,26.404059,202010401010005,102010401010005
156.18572977966,47.079601105503,1881,1,-1.485545,8.737291e-17,2.524023e-18,30.23375,5.09299e-15,1.02655e-15,26.363127,202010401010010,102010401010010
156.19436492104,47.010190280943,1882,1,-1.44543,4.939131e-17,6.593275e-18,29.045628,5.543326e-15,1.43253e-15,25.279526,202010401010034,102010401010034
156.94095094233,53.471447653652,1883,1,-1.589052,3.165036e-16,9.137086e-18,30.286734,1.28148e-14,3.11643e-15,26.146421,206032501010014,106032501010014
156.98770948849,53.6177102783,1884,1,-2.174957,5.255898e-16,1.264308e-17,30.80297,5.507306e-16,8.24259e-16,25.136068,206032501010043,106032501010043
157.06806616375,53.595239932054,1885,1,-1.505133,1.592378e-16,1.115853e-17,29.78483,1.15575e-14,2.43724e-15,25.863171,206032501010003,106032501010003
157.08857884876,24.022654067913,1886,1,-1.33551,3.200972e-16,1.635797e-17,30.756273,4.70342e-14,4.70872e-15,27.276569,203040702010003,103040702010003
157.09218070066,24.01579967543,1887,1,-1.524977,1.0301e-16,5.067286e-18,30.460893,4.296732e-15,1.78427e-15,26.487528,203040702010006,103040702010006
157.15003037262,24.067298563006,1888,1,-1.521059,5.916712e-16,3.52584e-17,30.035308,4.331738e-14,4.93738e-15,26.072154,203040702010002,103040702010002
157.35384427138,29.399196681651,1889,1,-1.533813,5.142207e-16,5.913919e-18,31.210509,1.965089e-14,3.33485e-15,27.214124,203016504010003,103016504010003
157.50569218694,5.4547563547554,1890,1,-1.54364,8.192394e-17,1.738508e-18,30.257574,3.265423e-15,6.53897e-16,26.235584,201485605010086,101485605010086
157.52487789018,5.5391058185037,1891,1,-1.368998,6.38034e-17,1.768554e-18,29.373972,1.053231e-14,1.18374e-15,25.807016,201485605010010,101485605010010
157.56808984439,5.5726498099703,1892,1,-1.245363,7.730482e-17,2.340187e-18,28.656191,3.331749e-14,2.09408e-15,25.411368,201485605010003,101485605010003
157.60951409861,38.055887607459,1893,1,-1.566812,4.354353e-16,1.297234e-17,30.349703,2.078404e-14,4.85672e-15,26.267337,205046203010006,105046203010006
157.63186026638,5.4152885740362,1894,1,-1.760589,1.565229e-15,5.670018e-18,31.075157,2.172992e-14,1.28594e-15,26.4879,201485605010001,101485605010001
157.64314772383,50.84114788506,1895,2,-1.456061,1.21675e-16,1.314462e-17,29.675243,1.182281e-14,2.91335e-15,25.881442,203037202010015,103037206010018
157.64319648528,50.841301557849,1895,2,-1.463225,1.174441e-16,2.599314e-17,29.659873,1.09316e-14,2.10225e-15,25.847405,203037202010015,103037203010013
157.6725063133,5.3674169449224,1896,1,-1.338661,7.41674e-17,2.271063e-18,29.027853,1.670179e-14,1.25219e-15,25.53994,201485605010004,101485605010004
157.72778429822,38.265864780727,1897,1,-1.232903,9.928818e-17,6.772991e-18,29.182798,4.184996e-14,5.86542e-15,25.970439,205046203010005,105046203010005
157.76875889435,38.079171868213,1898,1,-1.301918,1.604666e-16,1.057457e-17,29.947481,3.705623e-14,3.99284e-15,26.555302,205046203010002,105046203010002
157.78445107639,37.96683934099,1899,1,-1.373819,2.543961e-16,6.204194e-18,30.903729,2.54068e-14,4.64028e-15,27.324212,205046203010007,105046203010007
157.80444030461,50.873927203276,1900,2,-1.494964,1.369912e-16,1.338877e-17,29.723632,1.05522e-14,1.52635e-15,25.828467,203037202010007,103037203010008
157.80458990154,50.874150884896,1900,2,-1.51311,1.558417e-16,2.417983e-17,29.779623,1.0766e-14,2.0177e-15,25.837178,203037202010007,103037206010008
157.89328022932,38.087460510851,1901,1,-1.593545,1.725268e-16,6.266695e-18,30.488537,5.388896e-15,2.04871e-15,26.336519,205046203010012,105046203010012
157.91114745363,38.114310669829,1902,1,-1.473526,9.219341e-16,1.632783e-17,30.076326,9.355941e-14,5.6014e-15,26.237019,205046203010001,105046203010001
157.9322459852,50.83498905135,1903,3,-1.533762,1.394704e-16,1.280342e-17,29.988033,7.676214e-15,2.03397e-15,25.991781,203037202010012,103037202010012
157.93225736447,50.83504258049,1903,3,-1.505857,1.470151e-16,1.28378e-17,30.010913,9.566059e-15,2.10112e-15,26.087367,203037202010012,103037206010010
157.93236078068,50.83512105265,1903,3,-1.481377,1.341402e-16,1.273075e-17,29.97111,1.010909e-14,1.85124e-15,26.111346,203037202010012,103037203010015
157.97588542657,50.980379466256,1904,2,-1.449588,7.85246e-17,3.702218e-18,29.986621,6.355642e-15,1.75681e-15,26.209686,203037202010025,103037202010025
157.97608648569,50.980346352045,1904,2,-1.483817,7.182535e-17,3.613518e-18,29.947893,4.734198e-15,1.86416e-15,26.081773,203037202010025,103037206010021
158.00941827511,50.885220694552,1905,1,-1.176507,4.228516e-17,3.540021e-18,29.462224,1.991231e-14,3.07881e-15,26.396806,200943827010018,103037203010028
158.00973294301,50.325913149672,1906,1,-1.623576,9.944549e-17,2.369124e-18,29.645337,3.461211e-15,1.8693e-15,25.415072,205058802010022,105058802010022
158.00989740191,50.885290351624,1907,1,-1.204508,3.778331e-17,3.479931e-18,29.413336,1.5041e-14,2.69636e-15,26.274961,200943827010018,103037206010017
158.03828423475,50.334606555114,1908,1,-1.620944,2.729556e-16,4.33409e-18,30.727875,7.064095e-15,2.32457e-15,26.504467,205058802010010,105058802010010
